item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001069,ORD000083,PROD0060,2,34698.92,50
ITEM001070,ORD000917,PROD0400,2,22556.39,42
ITEM001071,ORD001083,PROD0070,4,17735.43,23
ITEM001072,ORD000255,PROD0028,1,9282.21,44
ITEM001074,ORD000593,PROD0147,5,51658.23,28
ITEM001075,ORD001194,PROD0414,2,37284.46,36
ITEM001077,ORD001132,PROD0329,5,37654.46,43
ITEM001078,ORD000935,PROD0046,5,51221.19,23
ITEM001080,ORD000635,PROD0292,5,28432.62,11
ITEM001081,ORD000222,PROD0095,2,20723.6,27
ITEM001082,ORD001147,PROD0492,1,36238.01,35
ITEM001083,ORD000816,PROD0328,1,2077.95,1
ITEM001084,ORD000357,PROD0384,2,2311.66,46
ITEM001085,ORD000452,PROD0167,5,16573.35,33
ITEM001086,ORD001150,PROD0388,1,340.52,0
ITEM001088,ORD000700,PROD0016,5,16259.34,25
ITEM001089,ORD000735,PROD0279,2,26065.67,50
ITEM001090,ORD001174,PROD0194,3,32103.5,13
ITEM001092,ORD001083,PROD0161,5,72788.38,7
ITEM001093,ORD000394,PROD0398,3,14299.75,37
ITEM001094,ORD000637,PROD0436,5,61085.87,1
ITEM001095,ORD000337,PROD0245,-2,49418.05,32
ITEM001096,ORD000801,PROD0465,4,11699.67,48
ITEM001097,ORD000414,PROD0039,1,50204.36,21
ITEM001098,ORD000053,PROD0025,1,24145.75,41
ITEM001099,ORD000601,PROD0323,5,37549.23,3
ITEM001100,ORD000363,PROD0442,5,22519.98,28
ITEM001101,ORD000295,PROD0026,3,50282.67,1
ITEM001102,ORD000903,PROD0227,5,13728.24,45
ITEM001103,ORD000287,PROD0372,4,48259.39,8
ITEM001104,ORD000706,PROD0010,5,45030.49,31
ITEM001105,ORD000972,PROD0473,4,69899.2,36
ITEM001106,ORD000137,PROD0394,-3,57066.73,43
ITEM001107,ORD000138,PROD0497,2,22142.6,5
ITEM001108,ORD000644,PROD0184,2,11703.14,25
ITEM001110,ORD000161,PROD0309,-2,46406.83,48
ITEM001112,ORD000771,PROD0063,2,38355.76,42
ITEM001113,ORD000629,PROD0136,5,53530.27,37
ITEM001114,ORD000289,PROD0443,4,24466.39,6
ITEM001115,ORD000584,PROD0028,2,9950.54,6
ITEM001116,ORD001095,PROD0056,2,66629.24,31
ITEM001117,ORD000349,PROD0469,2,33411.65,40
ITEM001118,ORD001007,PROD0458,5,36034.25,40
ITEM001119,ORD001064,PROD0477,4,17098.36,47
ITEM001120,ORD000897,PROD0120,4,4526.35,34
ITEM001121,ORD000236,PROD0435,5,24225.16,20
ITEM001122,ORD000694,PROD0118,5,57532.16,1
ITEM001124,ORD000126,PROD0207,4,56986.03,49
ITEM001125,ORD000032,PROD0187,1,49228.3,42
ITEM001126,ORD000370,PROD0115,3,21718.43,25
ITEM001127,ORD000750,PROD0008,3,30520.84,6
ITEM001128,ORD000830,PROD0292,2,25799.73,49
ITEM001130,ORD000081,PROD0286,5,7464.88,15
ITEM001131,ORD001110,PROD0148,5,38193.3,8
ITEM001132,ORD000078,PROD0436,3,61963.17,44
ITEM001133,ORD001111,PROD0222,5,52540.97,18
ITEM001134,ORD000611,PROD0452,5,50257.93,32
ITEM001135,ORD000136,PROD0332,1,28335.46,34
ITEM001136,ORD000074,PROD0356,4,38235.74,15
ITEM001137,ORD000823,PROD0230,4,4133.68,42
ITEM001138,ORD000926,PROD0141,4,4589.41,4
ITEM001139,ORD000945,PROD0254,5,39584.66,9
ITEM001140,ORD001177,PROD0469,4,32335.66,9
ITEM001141,ORD000266,PROD0164,5,37923.53,47
ITEM001142,ORD001090,PROD0163,-5,55390.7,43
ITEM001143,ORD000487,PROD0189,1,54459.35,42
ITEM001144,ORD000739,PROD0387,4,17292.87,43
ITEM001145,ORD000079,PROD0016,1,16791.6,11
ITEM001146,ORD000702,PROD0437,3,2339.46,33
ITEM001147,ORD000808,PROD0101,2,70530.48,18
ITEM001148,ORD000506,PROD0325,2,25145.8,17
ITEM001149,ORD000456,PROD0444,2,70752.2,36
ITEM001150,ORD000697,PROD0208,2,22630.5,20
ITEM001151,ORD000692,PROD0370,4,1037.77,24
ITEM001153,ORD001085,PROD0312,3,16852.99,32
ITEM001154,ORD000802,PROD0190,-3,40992.81,33
ITEM001155,ORD000792,PROD0487,5,57690.44,48
ITEM001156,ORD000589,PROD0423,3,36503.94,40
ITEM001157,ORD001050,PROD0423,5,44417.3,30
ITEM001158,ORD000338,PROD0025,2,29727.86,37
ITEM001159,ORD000078,PROD0045,3,4922.08,20
ITEM001160,ORD000221,PROD0168,3,18693.41,11
ITEM001161,ORD000440,PROD0419,4,59669.77,33
ITEM001162,ORD000873,PROD0230,3,4662.17,17
ITEM001163,ORD000307,PROD0357,1,57546.29,5
ITEM001164,ORD000725,PROD0091,4,47162.1,7
ITEM001165,ORD001073,PROD0243,5,19814.95,8
ITEM001166,ORD000014,PROD0140,3,57880.37,33
ITEM001167,ORD000714,PROD0206,2,51913.68,35
ITEM001168,ORD000877,PROD0214,1,34197.95,37
ITEM001169,ORD000922,PROD0276,4,6060.05,8
ITEM001170,ORD000692,PROD0262,3,62553.45,17
ITEM001172,ORD000590,PROD0092,5,17952.91,7
ITEM001173,ORD000877,PROD0171,1,22695.39,2
ITEM001174,ORD000629,PROD0191,2,39492.59,4
ITEM001175,ORD000269,PROD0330,1,55463.26,4
ITEM001176,ORD000664,PROD0175,4,28951.57,40
ITEM001177,ORD000374,PROD0350,1,9689.79,33
ITEM001178,ORD000785,PROD0198,5,18613.63,9
ITEM001179,ORD000455,PROD0217,4,46887.27,46
ITEM001180,ORD000847,PROD0077,1,36240.18,47
ITEM001181,ORD000756,PROD0148,2,29081.03,13
ITEM001182,ORD000355,PROD0363,5,8095.41,8
ITEM001183,ORD000129,PROD0065,2,47661.96,41
ITEM001185,ORD001065,PROD0126,4,51479.29,45
ITEM001186,ORD000707,PROD0013,5,40275.19,33
ITEM001187,ORD000934,PROD0091,2,46455.47,20
ITEM001188,ORD000744,PROD0288,3,51557.43,36
ITEM001189,ORD000667,PROD0073,5,26077.39,42
ITEM001190,ORD000784,PROD0461,5,41672.17,3
ITEM001191,ORD000373,PROD0368,4,53932.2,11
ITEM001192,ORD000441,PROD0102,4,45051.45,36
ITEM001193,ORD000382,PROD0490,1,44421.17,36
ITEM001194,ORD000439,PROD0380,4,48816.86,46
ITEM001195,ORD000670,PROD0337,5,34863.51,35
ITEM001196,ORD000485,PROD0460,2,20701.84,15
ITEM001197,ORD001107,PROD0105,3,30490.61,26
ITEM001198,ORD000949,PROD0378,4,60260.62,18
ITEM001199,ORD000041,PROD0293,3,10908.19,49
ITEM001200,ORD000239,PROD0093,4,26040.67,37
ITEM001201,ORD000383,PROD0293,2,10574.81,21
ITEM001202,ORD000960,PROD0389,5,26654.93,13
ITEM001203,ORD000670,PROD0071,5,45738.93,33
ITEM001204,ORD000306,PROD0015,1,49424.68,46
ITEM001205,ORD000112,PROD0281,2,30155.7,16
ITEM001206,ORD001002,PROD0311,4,35997.82,36
ITEM001207,ORD000432,PROD0355,3,191.67,15
ITEM001208,ORD000808,PROD0474,1,29087.66,50
ITEM001209,ORD000083,PROD0104,1,45404.37,24
ITEM001210,ORD001173,PROD0438,5,33861.06,22
ITEM001212,ORD000306,PROD0330,5,56358.04,37
ITEM001213,ORD000050,PROD0048,3,8969.63,47
ITEM001214,ORD000117,PROD0314,2,29983.9,30
ITEM001215,ORD001024,PROD0048,5,8578.51,3
ITEM001216,ORD000311,PROD0060,2,37977.15,44
ITEM001217,ORD000840,PROD0239,2,39492.07,47
ITEM001218,ORD000238,PROD0058,4,26008.93,11
ITEM001219,ORD000066,PROD0229,2,67260.25,33
ITEM001220,ORD000510,PROD0102,5,38391.27,18
ITEM001221,ORD000884,PROD0195,3,49589.3,11
ITEM001222,ORD000618,PROD0398,5,17335.4,18
ITEM001223,ORD000185,PROD0146,1,59352.87,40
ITEM001224,ORD000691,PROD0441,1,59110.71,8
ITEM001225,ORD000588,PROD0193,-2,46379.83,12
ITEM001226,ORD000752,PROD0496,3,42706.42,4
ITEM001227,ORD000003,PROD0413,2,19929.35,22
ITEM001228,ORD001195,PROD0255,1,27232.62,29
ITEM001229,ORD000565,PROD0098,4,31648.97,34
ITEM001230,ORD000629,PROD0391,2,50876.69,4
ITEM001231,ORD000320,PROD0014,2,39120.06,27
ITEM001232,ORD000332,PROD0246,2,2884.04,10
ITEM001233,ORD000126,PROD0227,1,17026.31,1
ITEM001234,ORD000267,PROD0065,3,48535.28,6
ITEM001235,ORD000535,PROD0488,2,51120.82,41
ITEM001237,ORD000831,PROD0490,4,53478.07,28
ITEM001238,ORD000632,PROD0319,1,54384.6,49
ITEM001239,ORD000762,PROD0146,4,63895.11,16
ITEM001240,ORD000218,PROD0071,3,34067.56,2
ITEM001241,ORD000243,PROD0409,5,31751.82,47
ITEM001242,ORD001135,PROD0118,1,46930.73,5
ITEM001243,ORD000868,PROD0265,1,60065.25,46
ITEM001245,ORD000125,PROD0238,1,33831.08,28
ITEM001246,ORD000111,PROD0237,2,53932.33,18
ITEM001247,ORD001087,PROD0489,3,5374.46,25
ITEM001248,ORD000403,PROD0013,1,36650.61,34
ITEM001249,ORD000728,PROD0229,4,65967.82,31
ITEM001251,ORD000825,PROD0081,4,6712.35,25
ITEM001252,ORD000305,PROD0041,3,56479.65,8
ITEM001253,ORD000973,PROD0010,1,38849.39,26
ITEM001254,ORD000637,PROD0495,3,28088.77,4
ITEM001255,ORD000104,PROD0229,5,63428.57,16
ITEM001256,ORD000538,PROD0300,2,48600.98,4
ITEM001257,ORD001153,PROD0388,3,279.74,42
ITEM001258,ORD000135,PROD0163,2,54852.2,32
ITEM001259,ORD000610,PROD0332,5,32560.27,25
ITEM001260,ORD001084,PROD0253,2,49950.6,37
ITEM001262,ORD000783,PROD0490,1,49169.67,3
ITEM001263,ORD001170,PROD0137,2,50533.23,20
ITEM001264,ORD000432,PROD0378,5,56651.32,37
ITEM001265,ORD000234,PROD0313,4,37071.28,16
ITEM001266,ORD000883,PROD0435,-2,22712.55,32
ITEM001267,ORD001108,PROD0433,2,50432.55,10
ITEM001268,ORD000057,PROD0323,3,39628.79,34
ITEM001269,ORD000172,PROD0121,3,56777.47,36
ITEM001270,ORD001034,PROD0454,5,21817.05,7
ITEM001271,ORD000911,PROD0493,1,54787.14,40
ITEM001272,ORD000594,PROD0476,5,30314.27,4
ITEM001273,ORD000818,PROD0458,3,35491.71,48
ITEM001274,ORD000730,PROD0268,5,44911.14,28
ITEM001275,ORD000766,PROD0225,1,2595.11,1
ITEM001276,ORD000096,PROD0215,4,52362.29,11
ITEM001278,ORD000173,PROD0479,2,931.94,37
ITEM001279,ORD000339,PROD0308,4,28595.0,29
ITEM001280,ORD000804,PROD0297,4,44212.32,2
ITEM001281,ORD000470,PROD0366,1,46669.68,50
ITEM001282,ORD000231,PROD0182,4,17107.13,41
ITEM001283,ORD000999,PROD0146,5,53306.41,24
ITEM001284,ORD000943,PROD0298,4,27255.82,38
ITEM001285,ORD000580,PROD0428,5,33191.4,46
ITEM001286,ORD000880,PROD0014,3,32552.99,4
ITEM001287,ORD000314,PROD0288,3,47659.29,22
ITEM001288,ORD000498,PROD0423,4,40875.15,0
ITEM001290,ORD000085,PROD0451,4,15105.34,30
ITEM001291,ORD001080,PROD0228,5,42746.21,39
ITEM001292,ORD000183,PROD0154,1,26045.78,37
ITEM001293,ORD000509,PROD0184,5,9300.55,13
ITEM001294,ORD000222,PROD0120,2,4793.54,0
ITEM001295,ORD000510,PROD0023,3,10201.9,25
ITEM001296,ORD000045,PROD0466,2,22958.6,48
ITEM001297,ORD000297,PROD0135,1,37678.11,41
ITEM001298,ORD000396,PROD0357,3,57839.58,26
ITEM001299,ORD000130,PROD0241,4,70840.62,4
ITEM001300,ORD000260,PROD0359,3,58570.48,34
ITEM001301,ORD001120,PROD0278,1,28638.72,35
ITEM001302,ORD000557,PROD0041,4,56347.8,6
ITEM001303,ORD000669,PROD0319,2,54978.37,16
ITEM001305,ORD000902,PROD0160,5,31632.54,5
ITEM001306,ORD000535,PROD0161,1,66643.89,46
ITEM001307,ORD000370,PROD0030,4,20508.19,24
ITEM001308,ORD000092,PROD0180,1,31844.11,43
ITEM001309,ORD000466,PROD0427,5,25381.04,25
ITEM001310,ORD000644,PROD0128,4,5137.42,6
ITEM001311,ORD000533,PROD0168,3,19716.66,0
ITEM001312,ORD001173,PROD0155,2,56926.23,16
ITEM001313,ORD000601,PROD0472,4,26658.27,17
ITEM001314,ORD001141,PROD0315,4,13107.88,20
ITEM001315,ORD000537,PROD0083,1,73225.58,20
ITEM001316,ORD000746,PROD0251,4,25750.16,36
ITEM001317,ORD000632,PROD0394,3,45545.46,32
ITEM001318,ORD000060,PROD0218,2,70140.28,16
ITEM001319,ORD000781,PROD0402,2,5565.86,26
ITEM001320,ORD000593,PROD0028,1,8941.45,38
ITEM001322,ORD000371,PROD0494,4,66685.83,44
ITEM001323,ORD000637,PROD0206,2,47379.01,24
ITEM001324,ORD000162,PROD0091,3,40987.88,23
ITEM001325,ORD001031,PROD0418,3,4334.94,24
ITEM001326,ORD000013,PROD0390,-5,58953.15,33
ITEM001327,ORD000986,PROD0365,4,14370.3,5
ITEM001328,ORD000734,PROD0228,1,40703.53,8
ITEM001329,ORD000837,PROD0406,3,26713.43,27
ITEM001330,ORD000228,PROD0471,2,27224.12,14
ITEM001331,ORD000981,PROD0176,2,54854.45,46
ITEM001332,ORD001091,PROD0025,4,32042.78,40
ITEM001333,ORD000543,PROD0486,5,47068.4,42
ITEM001334,ORD000477,PROD0258,3,41992.78,48
ITEM001335,ORD000550,PROD0025,1,27357.6,19
ITEM001337,ORD000158,PROD0058,2,26231.69,45
ITEM001339,ORD000174,PROD0231,4,3071.98,13
ITEM001340,ORD000602,PROD0331,2,43132.23,35
ITEM001341,ORD000348,PROD0420,1,3261.07,0
ITEM001342,ORD000125,PROD0411,1,43760.51,15
ITEM001343,ORD000523,PROD0169,2,52091.03,50
ITEM001344,ORD000666,PROD0369,5,28982.04,39
ITEM001345,ORD000678,PROD0435,2,19497.25,44
ITEM001346,ORD000213,PROD0264,1,53213.35,30
ITEM001347,ORD001054,PROD0464,1,51026.66,11
ITEM001348,ORD000521,PROD0470,3,47835.99,34
ITEM001349,ORD001096,PROD0451,3,16192.76,39
ITEM001350,ORD001132,PROD0055,1,58803.22,46
ITEM001352,ORD000524,PROD0448,5,35339.51,36
ITEM001353,ORD001081,PROD0264,2,59437.17,38
ITEM001354,ORD000645,PROD0247,5,39764.32,6
ITEM001356,ORD001107,PROD0383,4,45721.83,8
ITEM001357,ORD001141,PROD0333,2,38119.79,15
ITEM001358,ORD000212,PROD0078,1,9554.99,31
ITEM001359,ORD000322,PROD0484,5,40578.96,32
ITEM001360,ORD001184,PROD0286,2,6245.18,7
ITEM001362,ORD000945,PROD0223,4,68542.71,32
ITEM001363,ORD001144,PROD0471,4,23844.24,35
ITEM001364,ORD000606,PROD0097,3,31097.32,3
ITEM001365,ORD000482,PROD0460,5,20406.86,15
ITEM001366,ORD000175,PROD0302,5,7101.29,17
ITEM001367,ORD001128,PROD0329,2,32951.03,37
ITEM001368,ORD000201,PROD0018,1,10874.64,1
ITEM001369,ORD000828,PROD0469,-2,33257.0,17
ITEM001370,ORD000777,PROD0225,1,3371.53,2
ITEM001371,ORD000799,PROD0217,3,36608.59,41
ITEM001372,ORD000760,PROD0154,1,25131.8,14
ITEM001373,ORD000004,PROD0414,4,31746.35,39
ITEM001374,ORD000551,PROD0396,5,48443.67,0
ITEM001375,ORD001151,PROD0390,2,60299.63,18
ITEM001376,ORD000774,PROD0274,5,59398.37,24
ITEM001377,ORD000032,PROD0271,2,64465.21,33
ITEM001378,ORD001159,PROD0061,4,19516.99,41
ITEM001380,ORD000159,PROD0292,4,21862.46,38
ITEM001381,ORD000046,PROD0483,1,12626.0,48
ITEM001382,ORD000931,PROD0435,5,25280.6,11
ITEM001383,ORD000620,PROD0041,5,60557.64,36
ITEM001384,ORD000286,PROD0482,1,16527.25,32
ITEM001385,ORD000242,PROD0236,4,14165.03,42
ITEM001386,ORD001000,PROD0152,4,7724.18,6
ITEM001387,ORD001130,PROD0075,3,66877.55,25
ITEM001388,ORD000893,PROD0137,2,57946.17,30
ITEM001389,ORD000153,PROD0231,1,3543.78,16
ITEM001390,ORD000751,PROD0137,2,57088.92,43
ITEM001391,ORD000996,PROD0427,1,25440.21,8
ITEM001393,ORD001177,PROD0010,1,40566.37,45
ITEM001394,ORD000840,PROD0141,1,3659.73,8
ITEM001395,ORD000963,PROD0091,5,47604.75,20
ITEM001396,ORD000574,PROD0003,1,9762.05,33
ITEM001397,ORD000537,PROD0368,4,45844.64,26
ITEM001398,ORD001111,PROD0474,-3,22302.85,50
ITEM001399,ORD001152,PROD0329,1,35805.59,0
ITEM001400,ORD000950,PROD0454,1,25660.83,20
ITEM001401,ORD000166,PROD0383,1,46540.64,50
ITEM001402,ORD001167,PROD0070,2,19094.4,27
ITEM001403,ORD000031,PROD0003,4,10300.84,41
ITEM001404,ORD001033,PROD0294,3,13000.0,18
ITEM001405,ORD000289,PROD0409,5,33963.49,35
ITEM001406,ORD000845,PROD0177,2,32962.16,30
ITEM001407,ORD000847,PROD0429,1,42369.14,32
ITEM001408,ORD000972,PROD0104,3,42139.58,49
ITEM001409,ORD000145,PROD0019,3,5519.62,49
ITEM001410,ORD000826,PROD0114,2,2500.19,13
ITEM001411,ORD000738,PROD0225,3,3351.57,15
ITEM001412,ORD000311,PROD0216,5,66265.18,34
ITEM001413,ORD000880,PROD0230,2,3731.23,45
ITEM001414,ORD000614,PROD0477,5,17103.74,11
ITEM001415,ORD000467,PROD0196,3,38693.09,3
ITEM001416,ORD000109,PROD0229,4,68107.39,25
ITEM001417,ORD000688,PROD0181,1,36987.89,13
ITEM001418,ORD000020,PROD0305,1,29834.42,49
ITEM001420,ORD000479,PROD0052,1,4507.39,32
ITEM001421,ORD000195,PROD0308,1,31237.37,45
ITEM001422,ORD000797,PROD0028,2,8042.06,45
ITEM001423,ORD000479,PROD0162,3,28937.57,11
ITEM001424,ORD000170,PROD0342,2,42226.67,50
ITEM001425,ORD001159,PROD0183,-1,7389.08,48
ITEM001426,ORD000104,PROD0041,3,51132.56,46
ITEM001427,ORD000711,PROD0495,5,34251.07,39
ITEM001428,ORD000898,PROD0145,1,16174.15,48
ITEM001429,ORD000392,PROD0433,2,52666.42,22
ITEM001430,ORD000750,PROD0330,1,52366.16,4
ITEM001431,ORD000805,PROD0148,5,31499.32,46
ITEM001433,ORD000440,PROD0220,1,49637.97,48
ITEM001434,ORD000148,PROD0278,3,32634.68,14
ITEM001435,ORD000690,PROD0451,5,14682.24,34
ITEM001436,ORD000499,PROD0466,3,19144.62,2
ITEM001437,ORD000145,PROD0018,1,9991.23,36
ITEM001439,ORD001120,PROD0199,4,749.53,44
ITEM001440,ORD000981,PROD0257,3,15882.69,13
ITEM001441,ORD001168,PROD0435,3,24347.7,23
ITEM001442,ORD000043,PROD0002,4,34715.66,10
ITEM001443,ORD000017,PROD0112,2,48576.11,4
ITEM001444,ORD000778,PROD0161,3,62234.89,18
ITEM001445,ORD001101,PROD0131,2,3871.02,42
ITEM001446,ORD000307,PROD0113,2,56178.66,4
ITEM001448,ORD000096,PROD0183,-2,7193.35,34
ITEM001449,ORD000848,PROD0262,3,49818.35,7
ITEM001450,ORD000805,PROD0228,2,45322.52,0
ITEM001451,ORD000686,PROD0491,4,4894.69,36
ITEM001452,ORD001113,PROD0231,3,3523.35,5
ITEM001453,ORD000868,PROD0160,2,30791.66,15
ITEM001454,ORD000367,PROD0409,1,31045.81,23
ITEM001455,ORD000383,PROD0040,3,47722.18,1
ITEM001456,ORD000259,PROD0001,4,9067.66,10
ITEM001457,ORD001128,PROD0004,2,10102.74,10
ITEM001458,ORD000351,PROD0035,3,44475.26,7
ITEM001459,ORD001002,PROD0371,1,55654.41,27
ITEM001460,ORD000230,PROD0258,4,42119.61,35
ITEM001461,ORD000641,PROD0292,4,25386.72,45
ITEM001462,ORD000782,PROD0285,5,40406.59,49
ITEM001463,ORD000485,PROD0246,5,3285.45,13
ITEM001464,ORD000769,PROD0312,2,15552.69,11
ITEM001465,ORD000566,PROD0170,3,35412.37,32
ITEM001466,ORD000977,PROD0084,1,6660.83,39
ITEM001467,ORD000262,PROD0321,2,27683.79,3
ITEM001468,ORD000569,PROD0143,4,58635.04,46
ITEM001469,ORD001075,PROD0383,1,58209.76,23
ITEM001470,ORD000402,PROD0359,1,61434.2,47
ITEM001472,ORD000449,PROD0437,2,2543.97,22
ITEM001473,ORD000261,PROD0357,1,56697.64,2
ITEM001474,ORD000268,PROD0258,1,49067.61,26
ITEM001475,ORD000404,PROD0002,1,39334.87,14
ITEM001476,ORD000902,PROD0234,4,22074.55,6
ITEM001477,ORD000460,PROD0068,1,1373.9,38
ITEM001478,ORD000152,PROD0241,3,64620.5,10
ITEM001479,ORD001088,PROD0112,1,37726.29,15
ITEM001480,ORD001109,PROD0421,3,24090.66,10
ITEM001481,ORD000167,PROD0411,2,44217.7,0
ITEM001482,ORD000752,PROD0208,5,24504.28,26
ITEM001483,ORD000806,PROD0236,1,14141.92,9
ITEM001484,ORD001049,PROD0412,4,40005.84,37
ITEM001485,ORD000522,PROD0154,1,23148.41,12
ITEM001486,ORD000387,PROD0368,2,49141.16,19
ITEM001487,ORD000772,PROD0086,4,33819.56,24
ITEM001489,ORD000282,PROD0471,3,27440.37,20
ITEM001490,ORD000310,PROD0052,5,4750.86,2
ITEM001491,ORD001010,PROD0486,5,55078.8,47
ITEM001493,ORD001170,PROD0350,4,9423.62,21
ITEM001494,ORD000275,PROD0369,3,37284.54,11
ITEM001495,ORD000118,PROD0187,5,50961.77,12
ITEM001496,ORD000072,PROD0415,2,55598.98,23
ITEM001497,ORD001084,PROD0256,-4,39774.31,17
ITEM001498,ORD000957,PROD0399,4,23045.62,17
ITEM001499,ORD000929,PROD0206,5,48890.26,17
ITEM001500,ORD000688,PROD0485,2,3061.23,23
ITEM001501,ORD000555,PROD0202,4,62929.83,32
ITEM001502,ORD000131,PROD0221,2,14325.81,11
ITEM001503,ORD000758,PROD0012,5,4557.67,21
ITEM001504,ORD000628,PROD0261,1,58135.05,25
ITEM001505,ORD000662,PROD0403,3,23524.2,28
ITEM001506,ORD000491,PROD0007,4,3286.08,15
ITEM001507,ORD000244,PROD0137,2,63648.35,18
ITEM001508,ORD000543,PROD0334,5,20977.48,10
ITEM001509,ORD000239,PROD0155,3,45334.03,3
ITEM001510,ORD000846,PROD0113,4,57815.08,43
ITEM001511,ORD000062,PROD0274,1,61762.32,22
ITEM001512,ORD000291,PROD0478,1,38484.1,28
ITEM001513,ORD001141,PROD0144,3,6721.77,42
ITEM001514,ORD000361,PROD0222,5,52698.39,43
ITEM001515,ORD001021,PROD0025,1,29195.47,10
ITEM001516,ORD000052,PROD0355,5,190.69,47
ITEM001517,ORD000456,PROD0464,4,47510.68,27
ITEM001518,ORD000664,PROD0209,2,39510.5,17
ITEM001519,ORD000096,PROD0474,3,28225.33,34
ITEM001520,ORD000753,PROD0167,5,13626.58,1
ITEM001522,ORD000400,PROD0062,-4,38543.31,36
ITEM001523,ORD000253,PROD0394,2,50758.98,40
ITEM001524,ORD001013,PROD0085,1,54101.54,39
ITEM001525,ORD000316,PROD0266,4,3364.55,38
ITEM001528,ORD000907,PROD0117,5,12282.31,38
ITEM001529,ORD000589,PROD0187,4,60876.45,50
ITEM001531,ORD000072,PROD0241,4,53860.48,29
ITEM001532,ORD000384,PROD0200,5,8902.2,48
ITEM001533,ORD000325,PROD0425,2,7917.12,31
ITEM001534,ORD000812,PROD0052,3,5194.09,35
ITEM001535,ORD001144,PROD0348,5,7762.35,5
ITEM001536,ORD001010,PROD0342,4,40618.25,34
ITEM001537,ORD000825,PROD0245,2,50662.06,8
ITEM001538,ORD000444,PROD0354,2,42304.56,45
ITEM001539,ORD000218,PROD0387,5,19230.75,22
ITEM001540,ORD001160,PROD0079,2,41194.74,25
ITEM001541,ORD000375,PROD0421,5,23710.04,23
ITEM001542,ORD000798,PROD0125,4,33235.34,41
ITEM001543,ORD000114,PROD0140,4,52197.71,6
ITEM001544,ORD000013,PROD0249,3,43366.24,19
ITEM001545,ORD001151,PROD0166,-2,11742.03,14
ITEM001546,ORD000358,PROD0206,1,42780.26,25
ITEM001547,ORD000970,PROD0337,3,34984.92,17
ITEM001548,ORD000093,PROD0186,3,5153.26,11
ITEM001549,ORD000138,PROD0189,1,52021.36,4
ITEM001550,ORD000701,PROD0169,4,51481.46,42
ITEM001551,ORD000770,PROD0304,2,49472.33,31
ITEM001552,ORD000379,PROD0031,4,40487.92,1
ITEM001553,ORD000891,PROD0500,2,48799.78,41
ITEM001554,ORD000279,PROD0374,1,35534.72,12
ITEM001555,ORD000881,PROD0464,5,54103.42,41
ITEM001556,ORD000075,PROD0290,5,22562.1,27
ITEM001558,ORD000798,PROD0346,1,49184.12,36
ITEM001559,ORD001096,PROD0319,4,51620.43,15
ITEM001560,ORD000426,PROD0482,5,18317.86,19
ITEM001561,ORD000188,PROD0323,4,31634.83,32
ITEM001562,ORD001185,PROD0327,3,23963.36,2
ITEM001563,ORD000142,PROD0181,1,38036.56,24
ITEM001564,ORD000580,PROD0289,4,57489.04,0
ITEM001565,ORD000003,PROD0072,4,53464.99,19
ITEM001566,ORD000892,PROD0255,4,29234.37,28
ITEM001567,ORD000183,PROD0215,2,47472.94,44
ITEM001568,ORD000527,PROD0440,3,37087.26,22
ITEM001569,ORD000452,PROD0241,2,67141.27,17
ITEM001570,ORD000382,PROD0493,4,47661.2,40
ITEM001571,ORD000734,PROD0071,5,36790.36,13
ITEM001572,ORD000760,PROD0304,4,45274.29,22
ITEM001573,ORD001084,PROD0083,4,58804.35,19
ITEM001574,ORD000161,PROD0437,3,2924.71,39
ITEM001575,ORD001168,PROD0391,3,56769.26,18
ITEM001576,ORD000891,PROD0127,3,50413.75,18
ITEM001577,ORD000630,PROD0364,3,22374.71,19
ITEM001578,ORD000811,PROD0292,5,27613.95,15
ITEM001579,ORD000530,PROD0142,5,20329.64,17
ITEM001580,ORD000541,PROD0009,5,36214.27,44
ITEM001581,ORD000300,PROD0115,1,24266.28,8
ITEM001582,ORD000977,PROD0371,2,57391.15,34
ITEM001583,ORD001070,PROD0299,3,56321.51,0
ITEM001584,ORD001170,PROD0229,2,57632.08,30
ITEM001585,ORD000981,PROD0168,3,20596.25,12
ITEM001586,ORD000846,PROD0190,3,40265.92,49
ITEM001587,ORD000501,PROD0006,1,52327.64,19
ITEM001588,ORD000132,PROD0076,5,32044.25,1
ITEM001589,ORD000729,PROD0055,2,51076.63,29
ITEM001590,ORD000806,PROD0443,3,29301.01,12
ITEM001591,ORD000691,PROD0322,4,9228.06,27
ITEM001592,ORD000162,PROD0473,5,69194.94,16
ITEM001593,ORD001132,PROD0153,2,22599.7,24
ITEM001595,ORD000376,PROD0098,4,32810.05,8
ITEM001596,ORD000510,PROD0100,3,11795.26,26
ITEM001597,ORD000221,PROD0010,3,41229.27,37
ITEM001598,ORD000812,PROD0401,5,13339.63,50
ITEM001599,ORD000643,PROD0364,2,19145.66,48
ITEM001600,ORD000103,PROD0079,1,41349.43,28
ITEM001601,ORD000132,PROD0239,3,32804.25,13
ITEM001602,ORD000120,PROD0080,2,11473.47,23
ITEM001603,ORD000335,PROD0083,5,60275.49,25
ITEM001604,ORD000919,PROD0385,3,49958.39,48
ITEM001605,ORD000412,PROD0069,5,51725.77,14
ITEM001607,ORD000021,PROD0118,1,46581.31,29
ITEM001608,ORD000252,PROD0344,4,43320.86,0
